birdID,siteNumber,commonName,scientificName,spring,summer,fall,winter,comment
21679,116,Indigo Bunting,Passerina cyanea,5,5,5,NULL,NULL
21680,116,Bobolink,Dolichonyx oryzivorus,2,NULL,2,NULL,NULL
21681,116,Red-winged Blackbird,Agelaius phoeniceus,5,5,5,5,NULL
21682,116,Eastern Meadowlark,Sturnella magna,4,4,4,4,NULL
21683,116,Rusty Blackbird,Euphagus carolinus,3,NULL,3,3,NULL
21684,116,Common Grackle,Quiscalus quiscula,5,5,5,5,NULL
21685,116,Brown-headed Cowbird,Molothrus ater,4,4,4,5,NULL
21686,116,Orchard Oriole,Icterus spurius,5,5,1,NULL,NULL
21687,116,Baltimore Oriole,Icterus galbula,2,NULL,2,NULL,NULL
21688,116,Purple Finch,Carpodacus purpureus,3,NULL,1,3,NULL
21689,116,House Finch,Carpodacus mexicanus,4,4,4,5,NULL
21690,116,Pine Siskin,Carduelis pinus,3,NULL,NULL,3,NULL
21691,116,American Goldfinch,Carduelis tristis,5,5,5,5,NULL
21692,116,Evening Grosbeak,Coccothraustes vespertinus,1,NULL,NULL,1,NULL
21693,116,House Sparrow,Passer domesticus,2,2,2,2,NULL
21694,117,Wild Turkey,Meleagris gallopavo,3,3,3,3,NULL
21695,117,Northern Bobwhite,Colinus virginianus,2,2,2,2,NULL
21696,117,Great Blue Heron,Ardea herodias,3,3,3,3,NULL
21697,117,Black Vulture,Coragyps atratus,2,2,2,2,NULL
21698,117,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
21699,117,Sharp-shinned Hawk,Accipiter striatus,3,NULL,2,3,NULL
21700,117,Cooper's Hawk,Accipiter cooperii,3,3,2,2,NULL
21701,117,Red-shouldered Hawk,Buteo lineatus,4,4,4,4,NULL
21702,117,Red-tailed Hawk,Buteo jamaicensis,5,5,5,5,NULL
21703,117,American Kestrel,Falco sparverius,3,NULL,3,3,NULL
21704,117,Rock Pigeon,Columba livia,3,3,3,3,NULL
21705,117,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
21706,117,Yellow-billed Cuckoo,Coccyzus americanus,2,4,4,NULL,NULL
21707,117,Eastern Screech-Owl,Megascops asio,2,3,3,2,NULL
21708,117,Great Horned Owl,Bubo virginianus,4,4,4,4,NULL
21709,117,Barred Owl,Strix varia,4,4,4,4,NULL
21710,117,Common Nighthawk,Chordeiles minor,2,2,2,NULL,NULL
21711,117,Chuck-will's-widow,Caprimulgus carolinensis,4,4,4,NULL,NULL
21712,117,Whip-poor-will,Caprimulgus vociferus,2,2,2,NULL,NULL
21713,117,Chimney Swift,Chaetura pelagica,5,5,5,NULL,NULL
21714,117,Ruby-throated Hummingbird,Archilochus colubris,5,5,5,NULL,NULL
21715,117,Belted Kingfisher,Ceryle alcyon,2,2,2,2,NULL
21716,117,Red-headed Woodpecker,Melanerpes erythrocephalus,2,2,2,2,NULL
21717,117,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
21718,117,Yellow-bellied Sapsucker,Sphyrapicus varius,2,NULL,2,4,NULL
21719,117,Downy Woodpecker,Picoides pubescens,4,4,4,4,NULL
21720,117,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
21721,117,Red-cockaded Woodpecker,Picoides borealis,4,4,4,4,NULL
21722,117,Northern Flicker,Colaptes auratus,4,4,4,4,NULL
21723,117,Pileated Woodpecker,Dryocopus pileatus,2,2,2,2,NULL
21724,117,Eastern Wood-Pewee,Contopus virens,5,5,5,NULL,NULL
21725,117,Acadian Flycatcher,Empidonax virescens,2,2,2,NULL,NULL
49555,311,Green Heron,Butorides virescens,4,5,2,NULL,NULL
21727,117,Eastern Phoebe,Sayornis phoebe,2,2,2,NULL,NULL
21728,117,Great Crested Flycatcher,Myiarchus crinitus,5,5,5,NULL,NULL
21729,117,Eastern Kingbird,Tyrannus tyrannus,2,2,3,NULL,NULL
21730,117,White-eyed Vireo,Vireo griseus,4,5,5,NULL,NULL
21731,117,Yellow-throated Vireo,Vireo flavifrons,4,4,4,NULL,NULL
21732,117,Blue-headed Vireo,Vireo solitarius,2,3,2,1,NULL
21733,117,Red-eyed Vireo,Vireo olivaceus,5,5,5,NULL,NULL
21734,117,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
21735,117,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
21736,117,Fish Crow,Corvus ossifragus,5,5,5,3,NULL
21737,117,Purple Martin,Progne subis,3,3,NULL,NULL,NULL
21738,117,Tree Swallow,Tachycineta bicolor,3,3,3,NULL,NULL
21739,117,Northern Rough-winged Swallow,Stelgidopteryx serripennis,4,4,2,NULL,NULL
21740,117,Bank Swallow,Riparia riparia,3,3,3,NULL,NULL
21741,117,Barn Swallow,Hirundo rustica,2,2,2,NULL,NULL
21742,117,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
21743,117,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
21744,117,Red-breasted Nuthatch,Sitta canadensis,3,NULL,3,3,NULL
21745,117,White-breasted Nuthatch,Sitta carolinensis,5,5,5,5,NULL
21746,117,Brown-headed Nuthatch,Sitta pusilla,5,5,5,5,NULL
21747,117,Brown Creeper,Certhia americana,2,NULL,2,2,NULL
21748,117,Carolina Wren,Thryothorus ludovicianus,5,5,5,5,NULL
21749,117,House Wren,Troglodytes aedon,4,4,4,1,NULL
21750,117,Winter Wren,Troglodytes troglodytes,4,NULL,4,4,NULL
21751,117,Golden-crowned Kinglet,Regulus satrapa,4,NULL,4,4,NULL
21752,117,Ruby-crowned Kinglet,Regulus calendula,5,NULL,5,5,NULL
21753,117,Blue-gray Gnatcatcher,Polioptila caerulea,5,5,5,NULL,NULL
21754,117,Eastern Bluebird,Sialia sialis,5,5,5,5,NULL
21755,117,Veery,Catharus fuscescens,2,NULL,2,NULL,NULL
21756,117,Gray-cheeked Thrush,Catharus minimus,3,NULL,2,NULL,NULL
21757,117,Swainson's Thrush,Catharus ustulatus,2,NULL,2,NULL,NULL
21758,117,Hermit Thrush,Catharus guttatus,4,NULL,4,4,NULL
21759,117,Wood Thrush,Hylocichla mustelina,5,5,4,NULL,NULL
21760,117,American Robin,Turdus migratorius,5,5,5,5,NULL
21761,117,Gray Catbird,Dumetella carolinensis,5,5,5,NULL,NULL
21762,117,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
21763,117,Brown Thrasher,Toxostoma rufum,4,4,4,4,NULL
21764,117,European Starling,Sturnus vulgaris,5,5,5,5,NULL
21765,117,Cedar Waxwing,Bombycilla cedrorum,4,NULL,NULL,4,NULL
21766,117,Blue-winged Warbler,Vermivora pinus,3,NULL,3,NULL,NULL
21767,117,Tennessee Warbler,Vermivora peregrina,NULL,NULL,1,NULL,NULL
21768,117,Orange-crowned Warbler,Vermivora celata,NULL,NULL,1,NULL,NULL
21769,117,Northern Parula,Parula americana,5,5,5,NULL,NULL
21770,117,Yellow Warbler,Dendroica petechia,4,NULL,4,NULL,NULL
21771,117,Chestnut-sided Warbler,Dendroica pensylvanica,3,NULL,4,NULL,NULL
21772,117,Magnolia Warbler,Dendroica magnolia,2,NULL,4,NULL,NULL
21773,117,Cape May Warbler,Dendroica tigrina,3,NULL,4,NULL,NULL
21774,117,Black-throated Blue Warbler,Dendroica caerulescens,5,NULL,5,NULL,NULL
21775,117,Yellow-rumped Warbler,Dendroica coronata,5,NULL,5,4,NULL
21776,117,Black-throated Green Warbler,Dendroica virens,2,NULL,4,NULL,NULL
21777,117,Blackburnian Warbler,Dendroica fusca,3,NULL,2,NULL,NULL
21778,117,Yellow-throated Warbler,Dendroica dominica,5,5,4,NULL,NULL
21779,117,Pine Warbler,Dendroica pinus,5,5,5,5,NULL
21780,117,Prairie Warbler,Dendroica discolor,5,5,4,NULL,NULL
21781,117,Palm Warbler,Dendroica palmarum,4,NULL,4,3,NULL
21782,117,Bay-breasted Warbler,Dendroica castanea,1,NULL,2,NULL,NULL
21783,117,Blackpoll Warbler,Dendroica striata,5,NULL,3,NULL,NULL
21784,117,Black-and-white Warbler,Mniotilta varia,5,3,5,NULL,NULL
21785,117,American Redstart,Setophaga ruticilla,5,NULL,5,NULL,NULL
21786,117,Prothonotary Warbler,Protonotaria citrea,2,2,2,NULL,NULL
21787,117,Worm-eating Warbler,Helmitheros vermivorum,4,NULL,4,NULL,NULL
21788,117,Swainson's Warbler,Limnothlypis swainsonii,3,3,NULL,NULL,NULL
21789,117,Ovenbird,Seiurus aurocapilla,5,5,4,NULL,NULL
21790,117,Northern Waterthrush,Seiurus noveboracensis,4,3,4,NULL,NULL
21791,117,Kentucky Warbler,Oporornis formosus,4,4,2,NULL,NULL
21792,117,Common Yellowthroat,Geothlypis trichas,5,5,5,3,NULL
21793,117,Hooded Warbler,Wilsonia citrina,5,5,5,NULL,NULL
21794,117,Wilson's Warbler,Wilsonia pusilla,1,NULL,1,NULL,NULL
21795,117,Canada Warbler,Wilsonia canadensis,1,NULL,1,NULL,NULL
21796,117,Yellow-breasted Chat,Icteria virens,5,5,5,NULL,NULL
21797,117,Summer Tanager,Piranga rubra,5,5,5,NULL,NULL
21798,117,Scarlet Tanager,Piranga olivacea,4,NULL,2,NULL,NULL
21799,117,Eastern Towhee,Pipilo erythrophthalmus,5,5,5,5,NULL
21800,117,Bachman's Sparrow,Aimophila aestivalis,4,4,4,4,NULL
21801,117,Chipping Sparrow,Spizella passerina,5,5,5,5,NULL
21802,117,Field Sparrow,Spizella pusilla,2,2,2,2,NULL
21803,117,Savannah Sparrow,Passerculus sandwichensis,2,NULL,3,2,NULL
21804,117,Fox Sparrow,Passerella iliaca,2,NULL,3,2,NULL
21805,117,Song Sparrow,Melospiza melodia,4,NULL,4,4,NULL
21806,117,Swamp Sparrow,Melospiza georgiana,4,NULL,4,4,NULL
21807,117,White-throated Sparrow,Zonotrichia albicollis,5,NULL,5,5,NULL
21808,117,Dark-eyed Junco,Junco hyemalis,5,NULL,5,5,NULL
21809,117,Northern Cardinal,Cardinalis cardinalis,5,5,5,5,NULL
21810,117,Rose-breasted Grosbeak,Pheucticus ludovicianus,4,NULL,4,NULL,NULL
21811,117,Blue Grosbeak,Passerina caerulea,5,5,5,NULL,NULL
21812,117,Indigo Bunting,Passerina cyanea,5,5,5,NULL,NULL
21813,117,Red-winged Blackbird,Agelaius phoeniceus,2,2,2,4,NULL
21814,117,Rusty Blackbird,Euphagus carolinus,3,NULL,3,2,NULL
21815,117,Common Grackle,Quiscalus quiscula,5,5,5,5,NULL
21816,117,Brown-headed Cowbird,Molothrus ater,4,4,4,5,NULL
21817,117,Orchard Oriole,Icterus spurius,5,5,1,NULL,NULL
21818,117,Baltimore Oriole,Icterus galbula,3,NULL,2,NULL,NULL
21819,117,Purple Finch,Carpodacus purpureus,3,NULL,1,3,NULL
21820,117,House Finch,Carpodacus mexicanus,4,4,4,5,NULL
21821,117,Pine Siskin,Carduelis pinus,3,NULL,NULL,3,NULL
21822,117,American Goldfinch,Carduelis tristis,5,4,5,5,NULL
21823,117,Evening Grosbeak,Coccothraustes vespertinus,1,NULL,NULL,1,NULL
21824,117,House Sparrow,Passer domesticus,2,2,2,2,NULL
21825,118,Canada Goose,Branta canadensis,5,5,5,5,NULL
21826,118,Gadwall,Anas strepera,3,NULL,3,3,NULL
21827,118,American Black Duck,Anas rubripes,3,NULL,3,3,NULL
21828,118,Mallard,Anas platyrhynchos,5,5,5,5,NULL
21829,118,Blue-winged Teal,Anas discors,3,NULL,3,NULL,NULL
21830,118,Northern Shoveler,Anas clypeata,3,NULL,NULL,3,NULL
21831,118,Green-winged Teal,Anas crecca,3,NULL,3,3,NULL
21832,118,Ring-necked Duck,Aythya collaris,3,NULL,NULL,3,NULL
21833,118,Bufflehead,Bucephala albeola,3,NULL,NULL,3,NULL
21834,118,Hooded Merganser,Lophodytes cucullatus,3,NULL,NULL,3,NULL
21835,118,Ruddy Duck,Oxyura jamaicensis,3,NULL,NULL,3,NULL
21836,118,Pied-billed Grebe,Podilymbus podiceps,2,NULL,2,2,NULL
21837,118,Double-crested Cormorant,Phalacrocorax auritus,3,NULL,3,3,NULL
21838,118,Great Blue Heron,Ardea herodias,4,4,4,4,NULL
21839,118,Green Heron,Butorides virescens,2,2,2,NULL,NULL
21840,118,Black Vulture,Coragyps atratus,4,4,4,4,NULL
21841,118,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
21842,118,Osprey,Pandion haliaetus,3,3,3,NULL,NULL
21843,118,Bald Eagle,Haliaeetus leucocephalus,3,3,3,3,NULL
21844,118,Northern Harrier,Circus cyaneus,3,NULL,3,3,NULL
21845,118,Sharp-shinned Hawk,Accipiter striatus,3,NULL,2,3,NULL
21846,118,Cooper's Hawk,Accipiter cooperii,3,3,2,2,NULL
21847,118,Red-shouldered Hawk,Buteo lineatus,4,4,4,4,NULL
21848,118,Broad-winged Hawk,Buteo platypterus,2,2,2,NULL,NULL
21849,118,Red-tailed Hawk,Buteo jamaicensis,5,5,5,5,NULL
21850,118,American Kestrel,Falco sparverius,2,NULL,2,2,NULL
21851,118,American Coot,Fulica americana,3,NULL,3,3,NULL
21852,118,Killdeer,Charadrius vociferus,2,2,2,2,NULL
21853,118,Spotted Sandpiper,Actitis macularius,2,2,2,NULL,NULL
21854,118,Solitary Sandpiper,Tringa solitaria,3,3,NULL,NULL,NULL
21855,118,Greater Yellowlegs,Tringa melanoleuca,3,3,3,NULL,NULL
21856,118,Lesser Yellowlegs,Tringa flavipes,3,3,3,NULL,NULL
21857,118,Least Sandpiper,Calidris minutilla,3,3,3,NULL,NULL
21858,118,Pectoral Sandpiper,Calidris melanotos,3,3,3,NULL,NULL
21859,118,Ring-billed Gull,Larus delawarensis,2,NULL,3,2,NULL
21860,118,Rock Pigeon,Columba livia,3,3,3,3,NULL
21861,118,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
21862,118,Yellow-billed Cuckoo,Coccyzus americanus,2,4,4,NULL,NULL
21863,118,Eastern Screech-Owl,Megascops asio,2,3,3,2,NULL
21864,118,Great Horned Owl,Bubo virginianus,4,4,4,4,NULL
21865,118,Barred Owl,Strix varia,4,4,4,4,NULL
21866,118,Chuck-will's-widow,Caprimulgus carolinensis,3,3,NULL,NULL,NULL
21867,118,Whip-poor-will,Caprimulgus vociferus,3,3,NULL,NULL,NULL
21868,118,Chimney Swift,Chaetura pelagica,5,5,5,NULL,NULL
21869,118,Ruby-throated Hummingbird,Archilochus colubris,5,5,5,NULL,NULL
21870,118,Belted Kingfisher,Ceryle alcyon,2,2,2,2,NULL
21871,118,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
21872,118,Yellow-bellied Sapsucker,Sphyrapicus varius,2,NULL,2,4,NULL
21873,118,Downy Woodpecker,Picoides pubescens,4,4,4,4,NULL
21874,118,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
21875,118,Northern Flicker,Colaptes auratus,4,4,4,4,NULL
21876,118,Pileated Woodpecker,Dryocopus pileatus,2,2,2,2,NULL
21877,118,Eastern Wood-Pewee,Contopus virens,5,5,5,NULL,NULL
21878,118,Acadian Flycatcher,Empidonax virescens,2,2,2,NULL,NULL
49554,311,Cattle Egret,Bubulcus ibis,2,2,3,NULL,NULL
21880,118,Eastern Phoebe,Sayornis phoebe,5,5,5,NULL,NULL
21881,118,Great Crested Flycatcher,Myiarchus crinitus,5,5,5,NULL,NULL
21882,118,Eastern Kingbird,Tyrannus tyrannus,2,2,2,NULL,NULL
21883,118,Loggerhead Shrike,Lanius ludovicianus,2,2,2,2,NULL
21884,118,White-eyed Vireo,Vireo griseus,4,4,4,NULL,NULL
21885,118,Yellow-throated Vireo,Vireo flavifrons,2,2,2,NULL,NULL
21886,118,Blue-headed Vireo,Vireo solitarius,3,NULL,3,NULL,NULL
21887,118,Philadelphia Vireo,Vireo philadelphicus,NULL,NULL,3,NULL,NULL
21888,118,Red-eyed Vireo,Vireo olivaceus,5,5,5,NULL,NULL
21889,118,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
21890,118,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
21891,118,Fish Crow,Corvus ossifragus,4,4,4,NULL,NULL
21892,118,Purple Martin,Progne subis,2,2,3,NULL,NULL
21893,118,Tree Swallow,Tachycineta bicolor,2,NULL,2,NULL,NULL
21894,118,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2,2,2,NULL,NULL
21895,118,Bank Swallow,Riparia riparia,3,3,NULL,NULL,NULL
21896,118,Barn Swallow,Hirundo rustica,4,4,4,NULL,NULL
21897,118,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
21898,118,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
21899,118,Red-breasted Nuthatch,Sitta canadensis,3,NULL,3,3,NULL
21900,118,White-breasted Nuthatch,Sitta carolinensis,5,5,5,5,NULL
21901,118,Brown-headed Nuthatch,Sitta pusilla,5,5,5,5,NULL
21902,118,Brown Creeper,Certhia americana,2,NULL,2,2,NULL
21903,118,Carolina Wren,Thryothorus ludovicianus,5,5,5,5,NULL
21904,118,House Wren,Troglodytes aedon,4,4,4,1,NULL
21905,118,Winter Wren,Troglodytes troglodytes,4,NULL,4,4,NULL
21906,118,Golden-crowned Kinglet,Regulus satrapa,4,NULL,4,4,NULL
21907,118,Ruby-crowned Kinglet,Regulus calendula,5,NULL,5,5,NULL
21908,118,Blue-gray Gnatcatcher,Polioptila caerulea,5,5,5,NULL,NULL
21909,118,Eastern Bluebird,Sialia sialis,5,5,5,5,NULL
21910,118,Veery,Catharus fuscescens,2,NULL,2,NULL,NULL
21911,118,Gray-cheeked Thrush,Catharus minimus,3,NULL,2,NULL,NULL
21912,118,Swainson's Thrush,Catharus ustulatus,2,NULL,2,NULL,NULL
21913,118,Hermit Thrush,Catharus guttatus,4,NULL,4,4,NULL
21914,118,Wood Thrush,Hylocichla mustelina,5,5,4,NULL,NULL
21915,118,American Robin,Turdus migratorius,5,5,5,5,NULL
21916,118,Gray Catbird,Dumetella carolinensis,5,5,5,NULL,NULL
21917,118,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
21918,118,Brown Thrasher,Toxostoma rufum,4,4,4,4,NULL
21919,118,European Starling,Sturnus vulgaris,5,5,5,5,NULL
21920,118,American Pipit,Anthus rubescens,2,NULL,3,2,NULL
21921,118,Cedar Waxwing,Bombycilla cedrorum,4,NULL,NULL,4,NULL
21922,118,Blue-winged Warbler,Vermivora pinus,3,NULL,3,NULL,NULL
21923,118,Tennessee Warbler,Vermivora peregrina,3,NULL,3,NULL,NULL
21924,118,Orange-crowned Warbler,Vermivora celata,1,NULL,3,NULL,NULL
21925,118,Nashville Warbler,Vermivora ruficapilla,1,NULL,1,NULL,NULL
21926,118,Northern Parula,Parula americana,4,2,4,NULL,NULL
21927,118,Yellow Warbler,Dendroica petechia,4,2,4,NULL,NULL
21928,118,Chestnut-sided Warbler,Dendroica pensylvanica,3,NULL,2,NULL,NULL
21929,118,Magnolia Warbler,Dendroica magnolia,2,NULL,4,NULL,NULL
21930,118,Cape May Warbler,Dendroica tigrina,3,NULL,4,NULL,NULL
21931,118,Black-throated Blue Warbler,Dendroica caerulescens,5,NULL,5,NULL,NULL
21932,118,Yellow-rumped Warbler,Dendroica coronata,5,NULL,5,4,NULL
21933,118,Black-throated Green Warbler,Dendroica virens,2,NULL,4,NULL,NULL
21934,118,Blackburnian Warbler,Dendroica fusca,3,NULL,2,NULL,NULL
21935,118,Yellow-throated Warbler,Dendroica dominica,4,2,4,NULL,NULL
21936,118,Pine Warbler,Dendroica pinus,5,5,5,5,NULL
21937,118,Prairie Warbler,Dendroica discolor,4,4,4,NULL,NULL
21938,118,Palm Warbler,Dendroica palmarum,4,NULL,4,2,NULL
21939,118,Bay-breasted Warbler,Dendroica castanea,1,NULL,2,NULL,NULL
21940,118,Blackpoll Warbler,Dendroica striata,5,NULL,3,NULL,NULL
21941,118,Black-and-white Warbler,Mniotilta varia,5,NULL,5,1,NULL
21942,118,American Redstart,Setophaga ruticilla,5,3,5,NULL,NULL
21943,118,Prothonotary Warbler,Protonotaria citrea,3,NULL,NULL,NULL,NULL
21944,118,Worm-eating Warbler,Helmitheros vermivorum,2,NULL,2,NULL,NULL
21945,118,Ovenbird,Seiurus aurocapilla,4,NULL,4,NULL,NULL
21946,118,Northern Waterthrush,Seiurus noveboracensis,4,3,4,NULL,NULL
21947,118,Louisiana Waterthrush,Seiurus motacilla,2,NULL,NULL,NULL,NULL
21948,118,Kentucky Warbler,Oporornis formosus,3,NULL,3,NULL,NULL
21949,118,Common Yellowthroat,Geothlypis trichas,5,5,5,1,NULL
21950,118,Hooded Warbler,Wilsonia citrina,2,NULL,2,NULL,NULL
21951,118,Wilson's Warbler,Wilsonia pusilla,1,NULL,1,NULL,NULL
21952,118,Canada Warbler,Wilsonia canadensis,1,NULL,1,NULL,NULL
21953,118,Yellow-breasted Chat,Icteria virens,2,2,2,NULL,NULL
21954,118,Summer Tanager,Piranga rubra,5,5,5,NULL,NULL
21955,118,Scarlet Tanager,Piranga olivacea,5,2,5,NULL,NULL
21956,118,Eastern Towhee,Pipilo erythrophthalmus,5,5,5,5,NULL
21957,118,Chipping Sparrow,Spizella passerina,5,5,5,5,NULL
21958,118,Field Sparrow,Spizella pusilla,4,4,4,4,NULL
21959,118,Vesper Sparrow,Pooecetes gramineus,3,NULL,NULL,3,NULL
21960,118,Savannah Sparrow,Passerculus sandwichensis,5,NULL,4,5,NULL
21961,118,Fox Sparrow,Passerella iliaca,3,NULL,3,3,NULL
21962,118,Song Sparrow,Melospiza melodia,5,2,5,5,NULL
21963,118,Lincoln's Sparrow,Melospiza lincolnii,NULL,NULL,3,NULL,NULL
21964,118,Swamp Sparrow,Melospiza georgiana,5,NULL,5,5,NULL
21965,118,White-throated Sparrow,Zonotrichia albicollis,5,NULL,5,5,NULL
21966,118,Dark-eyed Junco,Junco hyemalis,5,NULL,5,5,NULL
21967,118,Northern Cardinal,Cardinalis cardinalis,5,5,5,5,NULL
21968,118,Rose-breasted Grosbeak,Pheucticus ludovicianus,4,NULL,4,NULL,NULL
21969,118,Blue Grosbeak,Passerina caerulea,5,5,5,NULL,NULL
21970,118,Indigo Bunting,Passerina cyanea,5,5,5,NULL,NULL
21971,118,Bobolink,Dolichonyx oryzivorus,2,NULL,2,NULL,NULL
21972,118,Red-winged Blackbird,Agelaius phoeniceus,5,5,5,5,NULL
21973,118,Rusty Blackbird,Euphagus carolinus,3,NULL,3,3,NULL
21974,118,Common Grackle,Quiscalus quiscula,5,5,5,5,NULL
21975,118,Brown-headed Cowbird,Molothrus ater,4,4,4,5,NULL
21976,118,Orchard Oriole,Icterus spurius,5,5,1,NULL,NULL
21977,118,Baltimore Oriole,Icterus galbula,2,NULL,4,NULL,NULL
21978,118,Purple Finch,Carpodacus purpureus,3,NULL,1,3,NULL
21979,118,House Finch,Carpodacus mexicanus,4,4,4,5,NULL
21980,118,Pine Siskin,Carduelis pinus,3,NULL,NULL,3,NULL
21981,118,American Goldfinch,Carduelis tristis,5,5,5,5,NULL
21982,118,Evening Grosbeak,Coccothraustes vespertinus,1,NULL,NULL,1,NULL
21983,118,House Sparrow,Passer domesticus,2,2,2,2,NULL
21984,119,Canada Goose,Branta canadensis,2,2,2,2,NULL
21985,119,Wood Duck,Aix sponsa,4,4,4,4,NULL
21986,119,Mallard,Anas platyrhynchos,2,2,2,2,NULL
21987,119,Northern Bobwhite,Colinus virginianus,3,3,3,3,NULL
21988,119,Great Blue Heron,Ardea herodias,5,5,5,5,NULL
21989,119,Great Egret,Ardea alba,3,3,3,NULL,NULL
21990,119,Green Heron,Butorides virescens,4,4,2,NULL,NULL
21991,119,Black Vulture,Coragyps atratus,2,2,2,2,NULL
21992,119,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
21993,119,Osprey,Pandion haliaetus,3,3,3,NULL,NULL
21994,119,Mississippi Kite,Ictinia mississippiensis,3,2,NULL,NULL,NULL
21995,119,Sharp-shinned Hawk,Accipiter striatus,3,NULL,2,3,NULL
21996,119,Cooper's Hawk,Accipiter cooperii,3,3,2,2,NULL
21997,119,Red-shouldered Hawk,Buteo lineatus,4,4,4,4,NULL
21998,119,Red-tailed Hawk,Buteo jamaicensis,5,5,5,5,NULL
21999,119,American Kestrel,Falco sparverius,2,NULL,2,2,NULL
22000,119,Killdeer,Charadrius vociferus,2,2,2,2,NULL
22001,119,Spotted Sandpiper,Actitis macularius,2,3,2,NULL,NULL
22002,119,Solitary Sandpiper,Tringa solitaria,2,3,2,NULL,NULL
22003,119,Greater Yellowlegs,Tringa melanoleuca,3,NULL,3,NULL,NULL
22004,119,Lesser Yellowlegs,Tringa flavipes,3,NULL,3,NULL,NULL
22005,119,Least Sandpiper,Calidris minutilla,2,NULL,2,NULL,NULL
22006,119,Rock Pigeon,Columba livia,4,4,4,4,NULL
22007,119,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
22008,119,Yellow-billed Cuckoo,Coccyzus americanus,2,4,4,NULL,NULL
22009,119,Eastern Screech-Owl,Megascops asio,2,3,3,2,NULL
22010,119,Great Horned Owl,Bubo virginianus,4,4,4,4,NULL
22011,119,Barred Owl,Strix varia,4,4,4,4,NULL
22012,119,Common Nighthawk,Chordeiles minor,3,3,3,NULL,NULL
22013,119,Chuck-will's-widow,Caprimulgus carolinensis,4,4,4,NULL,NULL
22014,119,Whip-poor-will,Caprimulgus vociferus,2,2,2,NULL,NULL
22015,119,Chimney Swift,Chaetura pelagica,5,5,5,NULL,NULL
22016,119,Ruby-throated Hummingbird,Archilochus colubris,5,5,5,NULL,NULL
22017,119,Belted Kingfisher,Ceryle alcyon,4,4,4,4,NULL
22018,119,Red-headed Woodpecker,Melanerpes erythrocephalus,2,2,2,2,NULL
22019,119,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
22020,119,Yellow-bellied Sapsucker,Sphyrapicus varius,2,NULL,2,4,NULL
22021,119,Downy Woodpecker,Picoides pubescens,4,4,4,4,NULL
22022,119,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
22023,119,Northern Flicker,Colaptes auratus,4,4,4,4,NULL
22024,119,Pileated Woodpecker,Dryocopus pileatus,2,2,2,2,NULL
22025,119,Eastern Wood-Pewee,Contopus virens,5,5,5,NULL,NULL
22026,119,Acadian Flycatcher,Empidonax virescens,2,2,2,NULL,NULL
22028,119,Eastern Phoebe,Sayornis phoebe,5,5,5,NULL,NULL
22029,119,Great Crested Flycatcher,Myiarchus crinitus,5,5,5,NULL,NULL
22030,119,Eastern Kingbird,Tyrannus tyrannus,2,2,3,NULL,NULL
22031,119,White-eyed Vireo,Vireo griseus,4,5,5,NULL,NULL
22032,119,Yellow-throated Vireo,Vireo flavifrons,4,4,4,NULL,NULL
22033,119,Blue-headed Vireo,Vireo solitarius,2,3,2,1,NULL
22034,119,Red-eyed Vireo,Vireo olivaceus,5,5,5,NULL,NULL
22035,119,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
22036,119,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
22037,119,Fish Crow,Corvus ossifragus,5,5,5,3,NULL
22038,119,Purple Martin,Progne subis,3,3,NULL,NULL,NULL
22039,119,Tree Swallow,Tachycineta bicolor,3,3,3,NULL,NULL
22040,119,Northern Rough-winged Swallow,Stelgidopteryx serripennis,4,4,2,NULL,NULL
22041,119,Bank Swallow,Riparia riparia,3,3,3,NULL,NULL
22042,119,Barn Swallow,Hirundo rustica,2,2,2,NULL,NULL
22043,119,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
22044,119,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
22045,119,Red-breasted Nuthatch,Sitta canadensis,3,NULL,3,3,NULL
